5711,现在会做了吗，我们来试试啊。,1
5722,星期几，,1
5729,哎，我们小于列了一个算式啊，是三十除以七等于四余二余数是二。,1
5736,周期里的第几个呢？,1
5744,星期日了，,0
5753,哎，好那么一号是星期一对吗？,1
5762,来小玉你来看一下这一个周期用掉了几天呢？,1
5776,余数是几就是周期里的第几个。,1
5779,第二个，所以应该是星期几呢？,1
5784,星期二余数是几就是周期里的第几个可以吗小月。,1
5791,你看是不是剩下了两天，我们又要从一二三四这样开始数呀。,1
5795,对对对对等一下啊等一下，所以我们现在是不是就可以知道了我们现在是不是就可以知道二十九号是对应的周星期一三十号对应的是先减二可以吗？,1
5811,那么这个要怎么办呢？,1
5813,这个要怎么办呢？,1
5816,挖个洞跟拖了，我是也吃一顿号开学了，气死我了。,0
5819,哦，要开学了呀。,0
5823,可以真的小朋友了，是不是？,1
5825,这有什么讨厌的呀，所以说。,1
5834,我们要怎么办呢？,1
5837,小雨要怎么办啊？,1
5840,就是我们周期是什么呢？,1
5852,星期几啊，你写的是这是。,1
5854,不知道呀，你列的算式现在没有问题了，但是老师想告诉你，这个周期怎么找我们的周期它山月一号是星期几啊。,1
5881,小雨能听懂吗？,1
5886,哎，就是周期里的第几天？,1
5911,你看一下，就行了是吗？,1
5916,哎，就是周期里的第几个对不对，对不对。,1
5918,那第几个这个周期里的第一个是谁呀？,1
5927,来，我们小于自己来练习一下好吗？,1
5942,这是我们的周期啊了呢？,1
5943,好的那比二十天是星期几呢，你来找找。,1
5949,应该用二十怎么办？,1
5956,早上，他的谜语好不好，你肯定才不出来。,1
5963,那么五月二十号是星期几呢，我们是不是得先知道。,1
5969,余数是二呀。,0
5974,哦，写错了是吗？,1
5976,那应该伤几呀，没有骗着的呀。,1
5984,哎生知二你我们小雨会做这样的题了吗。,1
5987,一定是一定是周期里的第几个才可以啊，一定是周期里的第几个。,1
5989,天天能说，又能吃又能喝今天睡觉还吃还喝。,0
6000,你啊，你说小猪吗，对不对？,1
6002,嗯，它是什么？,1
6024,那我们不带蒙答案的啊，我们不能蒙答案啊。,1
6037,对吧，这是我们的周期，对吗？,1
6042,有余数的话，余数是几就是周期里的第几个，对吗？,1
6044,那现在有余数没有余数呢，是周期里的。,1
6048,哎，不是一号到二十八号了二十四好了，那所以我们这个得先看一下二十四号二十八号一共有多少天，那么就得用二十八减去四加上一。,1
6054,这个要怎么做呢，就是二十五天。,1
6062,对它是二号的话是第几天？,1
6064,你说说什么？,1
6073,是声音小还是怎么了？,1
6081,一点点声音呀。,0
6113,做做完这个给你猜个谜语好吗，做完这个陪你猜个谜语。,1
6124,就是一月一号是星期六一月二十二好谁星期几。,1
6125,干嘛啦，,1
6126,哦，我为什么。,1
6131,一月一号是星期六二十二号是星期几。,1
6138,等一下等一下二十二减一加一还等于二十二不是等于二十一。,1
6150,余数是几就是周期里的地。,1
6156,不是不是二吗，不是二吗？,1
6158,这不是二十二了。,1
6159,啊二十二除以七不是余数是一吗？,1
6167,余数是几就是周期里的。,1
6170,第几个，所以应该是第几个呀。,1
6175,余数是几是不是就是周期里的第几个呀，消元。,1
6188,等于什么，,1
6193,还有一个什么呀？,1
6195,我们的小宇在哪里呀？,1
6197,一加一等于填什么？加。,1
6198,你看一加一等于前。,1
6202,啊，一加一还等于二呢？,1
6208,哦，还等于口是吗？,1
6211,嗯，我们啦哇，你猜谜语吧，你猜你说话听见了。,0
6213,呃，那这个给你留做作业题了好吗？,1
6224,嗯，知道了吗，开始你开始说题目吧。,1
6229,拆跟什么谜语呢？,1
6247,为什么知道派遣做呀？,1
6256,你爱吃吗？嗯？,1
6263,那肯定是鸡蛋，他呢？,1
6264,嗯，你在看哪了。,1
6289,透明的东西。,0
6293,那个叫什么来着海哲？,1
6305,嗯，是吗？嗯。,1
6312,看到，这篇了，你太厉害了，因为那个我们小雨下一节课呢，是周日啊呃周日的时候给你上完课之后，老师要马上去给别的小朋友上课就不能像今天这样，我给你聊天了。,1
6335,要给大工作大姐姐上课吗？,1
6337,嗯，没有那个也是二年级的小朋友啊，这二年级的今天这个也是二年级的。,1
6355,嗯，看你今天的表现呗。,0
6361,加油啊，不会二十的加油拜拜。,0
6366,你回了吗？我瞅瞅。,1
6368,啊，我错了，我看错了，我看错了，我看错了啊，我明明说的是八点半，但是我八点钟已经开始呼唤着呢，是不是啊？,1
6372,OK啊，OK好啊，然后的话呢，你们现在有记上到哪里了。,1
6376,啊，上面这么多了。,0
6381,你们有说啥时候可以学吗？,1
6405,不我已经有一年嘛，今年两年没有和重要了。,1
6410,那你那你暑假为什么要吃重要呢？,1
6412,你身体怎么了？,1
6417,这人小毛病怎么这么多呢？嗯。,1
6421,边长为多少。,1
6425,什么什么原因。,1
6431,还好吧，我也不知道啊，我就那往后，我也没有胃口纸板，如果我真的次怎么消化消化的东西很慢，他妈吗？,1
6432,你是不是平时不怎么呃感觉到是吗？,1
6435,嗯OK啊，你现在来看一下这个题好把它换诶。,1
6453,也不是同分异构体的事，对吧OK啊。,1
6455,然后你来看一下我们这里的A答案应该是什么？,1
6458,我们的A答案的话呢我们的乙烯和二甲基棒诶二甲基丙烯它们两个应该属于什么？,1
6462,对我们的分子式是不是属于同系物对吧A错了然后的话呢它们两个我们是你现在看一下啊我们这里的话呢乙烯和环己烷我们既不属于同系物也不属于同分异构体对吧？,1
6465,然后的话呢，我们的C答案错在什么地方了？,1
6479,那怎么把你发现了？,1
6481,呵，怎么了哦，好那为什么说啊，这一幅加大吗啊，我当时自己瞅瞅王板重造了吗好我也不知道我想说的话，你点结果就买了。,1
6482,喂能听到吗？,1
6486,中吗？知道吗？它俩有意思吧，要花了，然后现在我传个袖子知道的，所以这里，然后它的衣服知道了我的大腿。,1
6515,我们是一圈对吧，OK啊，好点赞了啊，然后的话呢，跟物质可以形成一种导电塑料啊，然后我们的结构简式应该怎么样？,1
6523,我们应该是加剧对吧OK啊，那么我们发生加聚反应之后的产物，你能不能写下来？,1
6525,你在淘宝上买的吗？,1
6531,哎，我不知道是为什么是因为我太胖了吗？,1
6535,哎，仇人啊，我是不是不是属于另一种情况呀，就看着不怎么胖，但是其实是比较有肉杆的那种。,1
6541,没有啊，我觉得你瘦瘦的呀。,0
6551,OK啊，然后的话呢，我们可以导电塑料的话呢？,1
6553,我们碳链之间的夹角应该等于多少度。,1
6583,没有对不对，OK啊OK，然后单位质量啊，完全燃烧后扬要最大的有机物的电子式，我们应该是哪一种。,1
6586,什么意思，,1
6588,我们应该是甲烷，对吧。,0
6589,OK啊，然后的话呢，它的同系物当中有个碳原子的分子式为。,0
6597,那这个怕死掉吧，好吧。,0
6599,然后的话呢，其一氯取代物啊。,0
6602,OK啊，我把这个题变一下，好吧，然后的话呢，我们这里的甲烷啊，我们的讲完的话呢，我们的一氯取代物有多少种。,1
6607,讲完的英语学校有四种吗？,1
6612,你现在看我们在甲烷上面的话呢，我们取代这四个氢，我们相同不相同。,1
6642,是不是这也是一种？,1
6646,有没有问题啊。,1
6654,在浓硫酸滴到五完了吧，浓硫酸加热七百七十都。,0
6655,没问题，会了没。,1
6656,会了对吧OK啊，那么你现在看我们这里的话呢，我们制备乙烯的我们制备乙烯的化学反应方程式，我们应该如何写？,1
6663,我们乙醇对不对OK啊，然后呢？,1
6669,生成乙烯和水对吧OK啊点算啊，别一下，然后的话呢，你现在需要来看一下这个题好吧。,1
6705,选A对吧不可以这个没问题吧我们的主链我们是不是可以这个样子？,1
6708,我们是不是还必须要这样。,1
6784,六种是不是啊。,1
6792,OK，然后你现在来看一下这个好吧。,0
6821,OK啊，你现在看。,0
6824,我们这里的话呢，我们的这种物质，我们是不是高度对称的？,1
6862,选第二个对吧OK啊，我这个怎么又看不到了。,1
6869,对吧，我们的这个它跟这个它是一种，然后我们这个它是不是两种对吧。,1
6871,然后的话呢，我们在苯环上，我们是不是邻间对三种没问题吧。,1
6880,我们最多能与三摩尔，我们的酯基是什么样的？,1
6881,应该是二比成了二比出来。,0
6882,我们的酯基的话呢，我们不能发生加成反应没问题吧。,1
6885,然后的话的碱性水解的产物，对不对，我们应该是一比纯。,1
6886,OK啊，然后的话，你现在看一下我们的D答案错的什么地方。,1
6891,OK啊，我们的我们应该是二丙醇啊，应该是二吗？,1
6923,选C对不对OK啊，我们这里的一履带不有三种对吧，我们乙烷的一律代，我有多少种？,1
6931,我们乙烷的话呢，是不是有一种对吧。,1
6935,是不是啊，,1
6937,然后的话呢，OK啊，我们证完的基本结构应该怎么写？,1
6938,一条一条链对不对？,1
6940,然后的话呢，那么你现在看一下我们这里是正戊烷啊。,0
6944,嗯，不知道不知道啊三种吗？,1
6953,我们是三种对吧，OK啊，我们一定完能不能写下来。,1
6969,对吧OK啊，所以的话呢，我们的依据，但我是不是有两种。,1
6970,正四面体。,0
6975,有没有问题啊，然后我们的星戊烷的星戊烷的基本结构啊，星戊烷的基本结构，我们应该怎么做？,1
6993,不是说五号啊。,1
7039,OK啊，这个没问题吧。,1
7081,选哪一个。,1
7083,选C是不是啊？,1
7088,你看人开的这么温柔呢？,1
7091,真的真的我都没有反应过来，你知道啊，你现在也没看一下啊，我们与某某烯烃与氢气的加什么反应，我们是这个样子。,1
7096,OK啊我们可以把该产物的基本结构我们是不是可以写下来对吧我们这里的话呢应该是三甲基务管？,1
7099,哎，对不对啊，然后的话呢，我们我们有三种不同沸点低一氯取代物啊，那么你来看一下我们这种物质的话呢，我们的一氯取代物有多少种。,1
7105,对吧这里是一种这里是两种然后我们这里是不是一种三种是正确的对吧我们语态五七十的听一定互为同系物啊OK我们这里的D答案是一个错误答案那么我们错在什么地方？,1
7139,选C对吧OK啊，我们可以把C的话的基本结构写下来，我们我完的话呢，我们有几个碳五啊。,1
7141,我们的物物完的话呢，是不是五个碳对吧，然后我们这里是三四对吧，我们应该是二三写错了没问题吧。,1
7211,三四对吧OK啊，我们实验室至乙烯的化学反应方程式已经说过了啊，然后你现在来看一下第二个，好吧。,1
7222,浓硫酸应该是可以。,0
7224,我需脱水和做催化剂。,0
7225,OK啊，OK我们这里的话呢，我们应该是我们浓硫酸的作用是什么作用浓硫酸的作用。,1
7227,不可以因为它的密度比空气少了。,0
7230,然后的话呢，我们以西我们乙烯运的是哪一种方法进行进行收集。,1
7234,我们能不能领悦排空气法。,1
7235,我们的密度跟空气差不多多少对不对OK啊然后的话呢你现在来看一下我们的AB就怕死掉啊我们的C和D是正确的对吧。,1
7238,然后实验后期的乙烯气体当中，我们常还有的杂质是二氧化硫和二氧化碳。,0
7239,因为那个是二氧化硫遇到什。,0
7240,将此混合气体的话的通入到溴水当中啊，若观察到溴水褪色能否证明到我们发生的事加什么反应。,1
7242,噢啊，为什么。,1
7247,我们的二氧化硫遇见溴水也能褪色，对吧OK啊，那么我们这里的二氧化硫和溴啊。,1
7250,我们在水中的话呢，我们能不能发生化学氧化还原反应。,1
7252,可以对不对OK啊，我们反应生成什么？,1
7256,你现在看我们这里的二氧化硫的话呢，OK啊，我们二氧化硫就主要性质是什么？,1
7261,我们二氧化硫最主要的性质，我们应该是还原性。,0
7263,没问题，对不对我们的二氧化硫我们最主要的性质，我们是还原性。,1
7266,二氧化硫。,0
7267,对不对，所以的话呢，你现在看我们的二氧化硫，我们具有还原性的话。,1
7268,上课吗，,1
7270,我们的二氧化硫，我们具有还原性的话，它的化合价应该怎么变？,1
7272,那么这是个强吧。,0
7275,我们具有还原性的话，我们的化合价应该怎么变？,1
7283,你现在看我们的还原性，我们的二氧化硫是不是具有还原性对吧。,1
7288,没问题，对不对，然后的话呢，我们这里的溴单质，我们应该是什么？,1
7294,我们应该变成正六价对不对。,1
7296,OK啊，我们变成正六下，那么你现在看我们正六价的话呢，我们应该是哪一种物质。,1
7302,OK啊好了，你现在的配比你你，你现在需要把它抄下来，好吧。,0
7323,好了，对不对？,1
7347,真的我这样。,0
7353,选D对吧OK啊，好。,1
7413,OK啊，我们这里的话呢，我们是二甲基戊烷对吧。,1
7417,我们二甲基戊烷是不是应该是这样写的？,1
7420,OK啊然后我们这里的A答案的话呢我们是不是应该是这样？,1
7422,对吧，所以的话呢，我们打死也不可能生成它吧。,1
7424,对吧OK啊，然后的话呢，你现在看我们这里的话，我们的B答案对吧，我们B答案是不是这样？,1
7430,对不对，然后的话呢，我们这里生成的我们是不是应该是三甲基戊烷。,1
7433,对吧，然后的话呢，我们这里的C答案，我们是不是应该是这个样子。,1
7434,我们是不是二R二甲基丁烷没问题吧。,1
7437,然后的话呢，我们的D答案对吧。,1
7439,我们D答案是不是应该是这样？,1
7443,没问题吧，所以我们答案是DOK啊。,1
7445,OK啊，然后的话呢，我们现在来看一下这个啊。,1
7467,OK啊我们这里是A没问题吧。,1
7475,这个还不能做啊。,1
7488,选C对吧OK啊。,1
7490,然后你现在看这个啊，我们命名就不说了，好吧。,0
7529,然后的话呢，你现在来看一下啊，我们做分子当中的话呢，只含有碳氢两种元素。,0
7530,他们有机物的相对分子质量是五十八，则该有机物的分子是你能不能看见算下来啊。,1
7554,你现在看我们问的是分子是啊，你刚刚给我说的话呢，不是它不是它的分子式是它的结构简式。,1
7560,OK啊，是它的结构简式啊，是它的结构简式。,0
7564,啊，就是说分子是吗？,1
7566,我们的结构简式应该是什么？,1
7571,哦，对我们的分子是应该是什么？,1
7577,然后的话呢，我们的分子啊，我们的分子式碳原子刻数，我们的余数是不是氢原子构成？,1
7581,余数为零，我们应该怎么做？,1
7584,对余数如果我们为零的话，我们应该怎么办？,1
7586,没问题对不对OK啊然后的话呢我有机物的话呢若该有机物我们是还有衍生物啊。,1
7588,和分子当中，我们有一个碳氢三则可能的结构简式啊，能不能写下。,1
7605,H啊，括号二CH三。,0
7611,我们应该是什么东西啊？,1
7618,是这个吗。,1
7629,CH三CH二对吧，CHO没问题吧。,1
7658,我们这里的话呢，OK啊。,1
7663,对吧，我们就醛基的话呢，你现在看我们这里的话。,1
7664,我们肯定是两个醛，基，没问题吧。,1
7666,是不是。,1
7670,都写都对啊，随便行对不对啊。,1
7688,有硫还有发际线呢。,0
7695,你不觉得你不你不觉得你不觉得我是带到我们吗？,1
7702,那是因为隔着屏幕，你知道吗？,1
7717,那我就不起来看啊，我这个角在这里，它本来是有投放了他现在这两边。,0
7735,选A对吧OK啊。,1
7743,OK啊，然后的话呢，你得把它命名一下就好了，好吧。,1
7754,是啥，,1
7795,选D对吧OK啊，OK。,1
7814,我们四氯化碳数不胜数余数不属于卤代氢。,1
7824,没问题对不对OK啊然后的话呢你现在来看一下第二个对不对？,1
7848,B对不对？,1
7853,我们这一种有机物的话呢，有机物，我们一般情况下，我们属于电解质还是属于非电写出来。,1
7856,我们是不是属于非电解质对吧，所以的话呢，它根本不会电离溴原子，然后的话呢，也没有办法与硝酸银进行反应。,1
7862,那么我们要如何检验卤代氢当中的溴原子OK啊，我们有这么一些办法啊，有这么一些半。,1
7865,我们第一个的话呢，我们是不是可以通过水？,1
7867,水解的方法对吧，我们是在氢氧化钠的水溶液里面，然后的话呢，我们是不是把它变成了溴化钠？,1
7872,然后的话呢，我们能不能直接给它加入硝酸银。,1
7878,对不对啊原因告诉我。,1
7883,你现在看我们这里的溴化钠和硝酸银，我们它们两个不反应吗？,1
7886,溴化钠和硝酸银它们两个不反应吧。,1
7889,人是错的，嗯对的。,0
7890,我们这样，它们两个肯定反应吧，我们的溴化钠和硝酸银。,0
7892,我们是不是反应生成溴化银代代黄色的沉淀和硝酸钠。,1
7896,对吧，但是的话呢，你现在看一下我们通过了氢氧化钠的水解，对不对？,1
7897,我们的我们的溴乙烷的话呢它会变成什么？,1
7903,你现在看我们的这里的溴乙烷的话呢你又说我们的卤代烃对吧我们在氢氧化钠的水溶液里面它会变成什么？,1
7913,啊，好吧，你说这搞得我好像这个又学的样子OK好，我们来说一下，好吧。,1
7916,然后的话呢，我们是什么东西啊，我们是锈乙烷对吧。,1
7918,然后的话呢，我们通过了氢氧化钠的水溶液是不是啊，然后的话呢，我们发生水解的话呢，我们应该生成的是乙醇，对不对。,1
7919,然后的话呢，我们这里的羟基我们变成了我们是不是取代的溴取代的溴原子。,1
7925,有没有问题啊。,1
7927,没有对不对，所以的话，那你现在看我们也就说白了这个是说白的是这个意思啊，我们这里的话呢，我们的溴乙烷对不对，我们属于。,1
7929,对吧，所以的话呢，我们跟硝酸银，它是不会发生反应的。,0
7930,能理解吗。,1
7934,没问题吧，我们还有哪一种卤素原子，我们其实是不知道。,1
7938,那么我们可以通过氢氧化钠的水溶液，我们进行水解。,0
7939,然后的话呢，我们反应生成的是乙醇和溴化钠。,0
7942,非电解质，我们现在变成了一种电解质。,0
7943,没问题吧，然后的话呢，我们再通过什么我们再通过溴化钠和硝酸银的反应，我们反应生成的应该是溴化氢，一旦不好算的沉淀和硝酸钠，我们就通过这个反应。,1
7947,我们是不是间接性的这种证明的卤素原子。,1
7954,第一步啊，我们给它水解没问题吧，我们的水解已经完成了，然后的话呢，我们叫水解完成的这种溶液里面啊，就是说我们反应了一段时间以后的话，我们能不能直接给它加。,1
7975,没问题吧，所以的话呢，我们一定要陪出其他离子，我们对银离子检验的干扰。,1
7977,是不是这个意思啊？,1
7981,有没有。,1
7983,大眼硝酸根啊，氢氧根吗？,1
7986,是不是啊，也就说我们这里的氢氧化钠当中的氢氧根，我们是不是可以对溴离子的姐姐骑。,1
7991,所以的话呢我们在第二步啊我们再加入硝酸银以前我们必须要加入什么？,1
7996,听懂没懂我一分钟的话。,0
8002,氢氧根离子，我我们对应对溴离子检验的干扰没问题吧。,1
8006,我给你听懂了吗？,1
8022,是的，我到了吗？你特别可爱，你看完了吗？你明明就你能理解你说这句话的时候给我的一种感觉吧。,1
8024,你明明知道我卡了，你为什么很对不对？,1
8037,嗯，难道你去证明它们，你为什么不来对不对你说过，为什么不算数，那你就不算出来的话，你还能怎么着？,1
8043,老师，你是看了吗？,1
8044,你看了吗？,1
8049,我们这一个的话呢，我们又是如何鉴别溴乙烷货物啊。,1
8054,如何鉴别，,1
8058,OK啊，然后的话呢，卤代烃去能发生水解反应和消去。,0
8066,对卤代烃均能发生水解反应对还是错。,1
8071,对啊，那么我们的卤代烃均能发生消去反应对还是错。,1
8089,你现在看啊，我们可以举一个例子，我们这里是一氯甲烷对不对，OK啊，我们的一氯甲烷的话呢，我们的一氯甲烷能不能发生取代我们的应用讲完我们是不是可以生成生成的是什么东西啊。,1
8090,跟下层的是锈乙烷上层数啊。,0
8092,我们水解的话呢，我们生成的是不是？,1
8094,是不是甲从对吧。,1
8098,有没有问题啊，水解反应对吧什么反应的话呢，我们生成的是甲。,1
8105,OK啊，OK，然后的话呢，你现在看我们这里是卤代烃啊，我们仍然拿氯原子没说明啊。,1
8108,我们这里的话呢，我们的氯以外，我们又发生的是什么？,1
8111,发生的是消去反应对不对？,1
8117,逆乙烷的话呢，我们发生消去反应。,0
8120,把条件是什么？,1
8122,氯以外我们发生消去反应的条件是什么？,1
8126,我们是氢氧化钠和乙醇我们进行共热。,0
8130,OK啊，那么你现在看一下我们这里的话呢，我们反应生成的是。,0
8141,OK，我们我们我们发生消去反应的产物是什么？,1
8143,你问我记记一大堆啊，一个答案都没说对生成什么？,1
8149,那氢氧化钠可以成功。,0
8153,与氢氧化钠和乙醇空间。,0
8154,我们除了烯烃，我们应该还有什么？,1
8167,能不能理解。,1
8169,思路乘四的吗？,1
8170,能听见吗。能对吧OK啊，我就说，我们发生消去反应的话呢，我们是不是卤素原子和贝塔太上面的清，我们发生的是消去反。,1
8172,有没有问题啊，没有问题，对不对，然后的话呢，我们反应生成的是烯烃，那么你现在考我们对于律万来说啊，我们消下来的应该是什么东西啊？,1
8178,我们生成的其中的一种产物是氯化钾是乙烯对吧，那么我们是修下来的，我们是不是应该是氯化氢。,1
8180,对吧，然后我们的氯化氢和氢氧化钠的话呢，我们是不是反应？,1
8183,有没有问题，,1
8186,没有对不对，没有问题啊，没有问题。,1
8193,是不是啊，,1
8199,我怎么翻不了页了？,1
8204,能不卡了吗，,1
8205,哦问题出在了知道吗？,1
8208,我没有翻啊，我没有翻到这一页，我没有翻OK啊，我翻不了啊，我翻不了的话吧，不要紧啊，我们把前面的再做一下，好吧。,1
8243,对不对，然后的话呢，OK啊，你就说我们的这整个的话呢，我们是不是一个直链？,1
8248,然后我们的B的话呢，我们是不是应该是二丁醇？,1
8250,对吧OK啊，然后我们可以写出C的基本结构啊。,1
8251,C是不是这样的，对吧。,1
8252,那么我们的主主链是不是应该是这个样子？,1
8253,对吧，所以我们是不是三甲基甲乙丙丁戊己。,1
8258,对吧OK啊，然后的话呢，我们的。,1
8263,我们这一个的话呢我们是不是二甲基丁酸？,1
8265,有没有问题啊。,1
8267,是不是啊，,1
8270,我们应该是二价基丁酸啊。,0
8275,OK啊，把这一个的基本结构写到电路上。,0
8295,然后的话呢，我们是二四六三甲基苯乙烯怎么写？,1
8309,是不是啊，,1
8347,选第几个。,1
8348,第二个对不对OK啊那么你现在看我们的A答案的话呢我们应该如何命名。,1
8357,跟完对不对OK啊，然后的话呢，我们的C应该如何命名？,1
8368,一假期三十七分对不对OK啊。,1
8371,然后的话呢，我们的D答案如何命名？,1
8383,我们是二价记一下，第二题，对不对OK啊，非常好啊，非常好嗯。,1
8387,你们的这个语文的这个卤代烃是什么时候学的啊，没变。,1
8393,那你怎么忘的快这么厉害呢？,1
8397,然后的话呢，我们可以啊，OK好吧啊，我会搞不懂了啊，我也。,1
8399,那哦，你们是四月十三号就可以学了是吧。,1
8412,你怎么了。,1
8414,应该是二甲基。,0
8435,忘了你怎么？,1
8447,哎，才刚刚学是吗？嗯？,1
8449,好OK，那我们来看啊，我们今天把长方体这一块儿，它的表面积跟它的体积综合起来啊，那在第二章的时候，学过正方体跟长方体的什么？,1
8453,在第二章的时候，我们学过正方体跟长方体的表面积对吧嗯。,1
8460,表面积是什么呢？比如说长方体的表面积，它指的是什么呀？,1
8462,长方体的表面积是长乘宽乘高。,0
8464,是吗表面积哦，不是就这里。,1
8467,长乘宽加长乘高加宽乘高的和乘以二。,0
8469,对非常好啊，长方体的表面积是指的长方体展开面的六个面的面积之对吧。那么正方体的表面积指的正方体展开面六个面面积之和对吧。,1
8474,对六乘以一个面的面积就是六个面的面积，对吧嗯，好好在这里为什么还要理解一下面积面积是指的是物体所占的平面的大小，对吧嗯。,1
8484,表面积它的常用单位是什么呢？表面积？,1
8488,对那么体积先说体积指的是什么？,1
8493,对物体所占空间的大小，对吧嗯体积单位都有什么呢？常用的体积单位。,1
8494,一般会有平那个立方厘米立方米立方厘米。,0
8497,这是我们能记住啊，来看一下题目说棱长六厘米的正方体的体积跟表面积相比，谁大呢？,1
8502,你感觉一样大是不是啊？,1
8508,你选C呀，为什么选C了啊？,1
8518,之前是不是也遇到过了啊？,1
8520,忘了对不对啊，它们它们的单位。,1
8531,他们有可比性吗？嗯？,1
8532,体积跟容积是吗啊？,1
8533,呃，就是那个我记得是那个立方厘米等于那个毫升，然后呢，立方分米等于身。是吗，,1
8536,这样，那我们说的不一样吗？,1
8537,啊，这就是表面积表面积跟体积啊。,0
8539,就是他本人节点体积能不能比较。,1
8540,表面积跟体积它俩它俩指的是一类东西吗，体积指的是物体所占空间的大小，而表面就是。,1
8542,表面积是以燕物体，它的表面的大小。,0
8544,对把它展开之后，它所有面的面积之和对不对嗯就好比就好。,1
8549,没有可比性呢。,0
8555,然后它明明是个坑。爹把数字里面是什么意思？,1
8558,不是老师，我是问你，你的数也为什么会标到数字里，我见过来上课，那。我在上课，我们还在说话。,1
8568,老师，你刚刚的问题，你还没回答掉到树里面其实是什么意思。,1
8573,啊，哪个数。,1
8575,数学肯定是数字的数啊，对不对啊。,1
8593,这个是指。他的可以给我想想啊。,1
8604,看它的单位的话，体积是不可能的吧，因为它的立方厘米了。可以排除掉吧。,1
8612,DAC啊好D选项就是选择D选项你看它的单位就把B和C排除掉了对不对啊再和A和D里面选那占地占地面积肯定是底面积了对不对嗯。,1
8629,我上节课点赞了呀。,0
8631,上面就是上上节课，没叠，反正有一些看不见哦不对有好几解吧。,1
8632,我上节课点。,0
8638,那为什么是前提没有？上提的山上吃呢？,1
8640,啊，上上题是因为你做对了答案是，虽然对了，但是你的原因没有对啊嗯。,1
8649,如图中的两个物体是用相同数量的小正方体摆成的比较它们的表面积和体积说法正确的是体积相等。,0
8651,正方体的表面积大。,0
8652,体积相等，这长方体的表面积吧，表面积相等，正方体的体积大诗人。,0
8662,老师，我能写一下吗？,1
8673,你先排竖C好可以。,0
8679,是选A吗？,1
8680,正确答案是吗？嗯？,1
8684,你为什么说正方体的表面积大呀？,1
8688,嗯，我再想一想。错了呀。,1
8705,可为什么我就算出来是十四？,1
8709,嗯然后呢。这一部分，他们俩都肯定是对的。,0
8711,对就看谁的表面积大对不对啊。,1
8713,对一边是正方体一个长方体，那你可以假设它的一个小正方体的棱长是一厘米算一下它各自的表面积对不对啊。,1
8717,错是选A还是雪碧。,1
8720,对你算一下它各自的表面积大进行比。,0
8721,那为什么老是这个我算出来是二十四？,1
8722,这个算出来是二十四是对的呀，那这个呢？,1
8724,嗯四乘一加一乘二。哦我想起来了，我写B。,0
8727,你选B对吧，这个算出来是多少？,1
8729,你就是二十八是正确的啊嗯。,0
8736,为什么这边也又飞机啊？那你等一下吧嗯，再弄几下一位。,1
8738,然后再上表面截对吧啊，这个题啊，你要细心一点。,1
8744,就是体积表面积跟原来相比结果。,0
8745,完了，我们知道它增加两个面。,0
8758,没有任何的会减小吧。,1
8767,这个是你想呢，但是你们第一次没算出来呀啊，这个是在我提取。,1
8772,那你就继续加油啊，这个做的是对的啊，给你奖励好不好。,1
8778,好再说到表面积，这里表面积，你刚才也说了，他们各自的表面积公式对吧啊，你千万不能忘记乘二啊嗯好来了啊。,1
8781,刚才你知道我对叫我叫什么吗？,1
8783,叫什么吗，,1
8785,看你知道吗，好吧。,1
8818,嗯，什么是占地占地面积啊，我刚才是不是？,1
8821,对跟我们大地接触的那个面对不对嗯。,1
8823,是不是啊，,1
8826,对，就是它那个底面对不对谁跟谁跟那个底面接触的对吧，那就占地面积对不对嗯。,1
8829,好，那你想一下长方体是不是有三种面了，对不对嗯。,1
8836,长方体是不是有。,1
8838,确定长方体是不是有三种面呢？嗯。,1
8844,哪一种面的面积大，它是不是让它们一面？,1
8846,占地对不对嗯面向呢？,1
8848,能理解吗。,1
8851,你，你听我在讲什么吗？你真的吗？嗯。,1
8856,最大长方体是不是有三种面呀，我先问你啊。,1
8858,它有三组面对不对啊，那你想一下它有长乘宽对不对嗯秋天啊，长乘宽啊，它是不是也有长乘高呢，它还有宽乘高这三种面，这有三种呀。,1
8862,呃，还有宽乘高吗？,1
8863,对吗对不对好，你看有三种面，你想用哪个面最大就让哪个面它朝底面呀，这样子占地面积才最大呀嗯。,1
8867,明白了吗。,1
8870,对吧，所以第一问我们就写四乘三等于什么？,1
8877,这就第一问对不对第二问我们表面积呀表面积最耍向阳知道占地面积啊。,1
8880,表面积这一算啊。,0
8881,后来带脑子里说了吗？,1
8882,旁边有本子吗，确定？,1
8887,后面怎么怎么草玩？完了，那说一天一天滚过来，昨天。,1
8896,二十呢，,0
8899,我在这里都是心态。好提前说啊。,0
8906,条件在这里，你要注意一下吧，表面积表面积，你用你用忘记乘二了，你刚才是不是忘记乘二。,1
8919,你不是啊，记住长方体表面积不要忘记乘二了啊啊看题啊。,1
8934,好巧，题能明白吗，再想一下。,1
8990,它定好了吗，,1
8993,还没飞过去，刚才连飞了三一加。,0
9005,好来，我们说占地面积那你现在你知道占地面积了没嗯，你看物体的占地面积。它就是它跟地面接触的那个面对不对的面积是不是啊嗯。,1
9010,如图做一个这样的火柴盒，至少需要多少平方厘米的值代，包括里面的那核核子的厚度忽略不计，为什么还要写个问号的。,1
9012,嗯，看谁的面最大那那个面最大的那个面是不是跟地面接触呢？,1
